target,feature_idx,u_statistic,p_value,effect_size,abs_effect_size,mean_low_burden,mean_high_burden,freq_low_burden,freq_high_burden,direction,adjusted_p,significant,composite_score
total_burden_rate_within_suite_q25_q75,6985,16968.0,0.09508187656561402,0.049944008958566655,0.049944008958566655,0.00029615158564411104,0.000674821378197521,0.06914893617021277,0.11578947368421053,higher_in_high_burden,0.3835639638824448,False,0.02078480873851021
total_burden_rate_within_suite_q25_q75,13591,18670.5,0.08217182610287249,-0.04538073908174689,0.04538073908174689,0.0006835715030319989,0.00019269440963398665,0.09042553191489362,0.04736842105263158,higher_in_low_burden,0.3504359799607671,False,0.020665994234379072
total_burden_rate_within_suite_q25_q75,4819,18434.5,0.030189423401845952,-0.032166853303471354,0.032166853303471354,0.00020154878438916057,1.9284234440419823e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2286366521884188,False,0.0206142613567764
total_burden_rate_within_suite_q25_q75,3764,18434.5,0.030189423401845952,-0.032166853303471354,0.032166853303471354,0.000163332573720254,1.732807868393138e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2286366521884188,False,0.0206142613567764
total_burden_rate_within_suite_q25_q75,1391,18434.5,0.030189423401845952,-0.032166853303471354,0.032166853303471354,0.00024054120876826346,1.9348548448760994e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2286366521884188,False,0.0206142613567764
total_burden_rate_within_suite_q25_q75,5958,18434.5,0.030189423401845952,-0.032166853303471354,0.032166853303471354,0.0005432757898233831,2.409133048786316e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2286366521884188,False,0.0206142613567764
total_burden_rate_within_suite_q25_q75,289,18434.5,0.030189423401845952,-0.032166853303471354,0.032166853303471354,0.00015442717995028943,1.8566817743703723e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2286366521884188,False,0.0206142613567764
total_burden_rate_within_suite_q25_q75,5559,18626.0,0.06318444284483736,-0.04288913773796188,0.04288913773796188,0.00033367317519150674,0.00012165520456619561,0.07446808510638298,0.031578947368421054,higher_in_low_burden,0.33102005002940477,False,0.020593035062474084
total_burden_rate_within_suite_q25_q75,15692,18433.5,0.03047817452176759,-0.032110862262038076,0.032110862262038076,0.00023308511299546808,2.1645488232024945e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.23042550909991533,False,0.020469693522526086
total_burden_rate_within_suite_q25_q75,4162,18841.0,0.17303317758688175,-0.054927211646136564,0.054927211646136564,0.0011971635976806283,0.0008941174601204693,0.2127659574468085,0.15789473684210525,higher_in_low_burden,0.42421861141663375,False,0.02045545837498297
total_burden_rate_within_suite_q25_q75,5786,17198.0,0.04852585691733397,0.037066069428891346,0.037066069428891346,6.614332960452884e-05,0.0002827539574354887,0.015957446808510637,0.05263157894736842,higher_in_high_burden,0.28333672780627095,False,0.02030097969738092
total_burden_rate_within_suite_q25_q75,10377,17198.0,0.04852585691733397,0.037066069428891346,0.037066069428891346,8.109185000648722e-05,0.00034876971039921045,0.015957446808510637,0.05263157894736842,higher_in_high_burden,0.28333672780627095,False,0.02030097969738092
total_burden_rate_within_suite_q25_q75,13644,18623.0,0.0642256403554545,-0.04272116461366182,0.04272116461366182,0.000310940871713683,0.00013254383520688862,0.07446808510638298,0.031578947368421054,higher_in_low_burden,0.3348744743860499,False,0.02029759236839672
total_burden_rate_within_suite_q25_q75,1714,17066.0,0.08288465181965503,0.04445688689809635,0.04445688689809635,0.00028524582739919424,0.00041110123856924474,0.0425531914893617,0.08947368421052632,higher_in_high_burden,0.3504359799607671,False,0.020245279977911177
total_burden_rate_within_suite_q25_q75,1366,18430.5,0.031358703643585326,-0.03194288913773802,0.03194288913773802,0.00013849003880750388,1.9610733943409286e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.23545875937863298,False,0.020062854270440945
total_burden_rate_within_suite_q25_q75,16073,18429.5,0.03165702296799063,-0.03188689809630452,0.03188689809630452,0.00018281981465406716,2.9096163416397758e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.23577089286469222,False,0.02000934142425658
total_burden_rate_within_suite_q25_q75,2386,18429.5,0.03165702296799063,-0.03188689809630452,0.03188689809630452,0.00022771881776861846,2.517798202461563e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.23577089286469222,False,0.02000934142425658
total_burden_rate_within_suite_q25_q75,1431,17201.0,0.049554737003968924,0.03689809630459129,0.03689809630459129,6.759362440789118e-05,0.0003102186310570687,0.015957446808510637,0.05263157894736842,higher_in_high_burden,0.28743058434180385,False,0.019979102330887802
total_burden_rate_within_suite_q25_q75,6849,17201.0,0.049554737003968924,0.03689809630459129,0.03689809630459129,7.703620212851092e-05,0.0002840325760189444,0.015957446808510637,0.05263157894736842,higher_in_high_burden,0.28743058434180385,False,0.019979102330887802
total_burden_rate_within_suite_q25_q75,4433,18428.5,0.03195777275686468,-0.03183090705487124,0.03183090705487124,0.00018794451898429543,2.765328281384427e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2363150649896317,False,0.019942336741545642
total_burden_rate_within_suite_q25_q75,4205,18428.5,0.03195777275686468,-0.03183090705487124,0.03183090705487124,0.00017546230810694396,2.779126043606084e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2363150649896317,False,0.019942336741545642
total_burden_rate_within_suite_q25_q75,3126,18427.5,0.032260968487934645,-0.03177491601343796,0.03177491601343796,0.0001685924071352929,6.572779966518283e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2365624528755743,False,0.01989281915883205
total_burden_rate_within_suite_q25_q75,7541,18427.5,0.032260968487934645,-0.03177491601343796,0.03177491601343796,0.00016926898388192058,4.234919833834283e-05,0.03723404255319149,0.005263157894736842,higher_in_low_burden,0.2365624528755743,False,0.01989281915883205
total_burden_rate_within_suite_q25_q75,9103,17293.5,0.03256662569476166,0.03171892497200446,0.03171892497200446,2.1190122424741276e-05,0.00020518313976936042,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.23721703267695995,False,0.019819701297732098
total_burden_rate_within_suite_q25_q75,7382,17293.5,0.03256662569476166,0.03171892497200446,0.03171892497200446,2.0969535398762673e-05,0.00020060852693859488,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.23721703267695995,False,0.019819701297732098
total_burden_rate_within_suite_q25_q75,2773,17293.5,0.03256662569476166,0.03171892497200446,0.03171892497200446,1.9182520190952346e-05,0.0001855703885667026,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.23721703267695995,False,0.019819701297732098
total_burden_rate_within_suite_q25_q75,12034,18634.5,0.07250531012378758,-0.043365061590145526,0.043365061590145526,0.0010276844259351492,0.00027530931401997805,0.0797872340425532,0.03684210526315789,higher_in_low_burden,0.3504359799607671,False,0.01974807222026722
total_burden_rate_within_suite_q25_q75,856,16926.0,0.14863920541782835,0.052295632698768246,0.052295632698768246,0.0006803044816479087,0.0010007063392549753,0.11702127659574468,0.16842105263157894,higher_in_high_burden,0.4193104532023432,False,0.019739734950029907
total_burden_rate_within_suite_q25_q75,9522,17294.5,0.032874759966527195,0.03166293393057107,0.03166293393057107,1.9805409465334378e-05,0.0001866341772256419,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.2386685802205658,False,0.01970082790288208
total_burden_rate_within_suite_q25_q75,13099,17294.5,0.032874759966527195,0.03166293393057107,0.03166293393057107,2.0329729522927664e-05,0.00022985818213783205,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.2386685802205658,False,0.01970082790288208
total_burden_rate_within_suite_q25_q75,14040,18804.0,0.25063988344758337,-0.05285554311310192,0.05285554311310192,0.0019458234310150146,0.001285382779315114,0.28191489361702127,0.24210526315789474,higher_in_low_burden,0.42421861141663375,False,0.019683947712521865
total_burden_rate_within_suite_q25_q75,6074,17295.5,0.033185386947814734,0.03160694288913779,0.03160694288913779,2.0514760763035156e-05,0.00016730514471419156,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.2401285837725538,False,0.0195822755494552
total_burden_rate_within_suite_q25_q75,13411,17295.5,0.033185386947814734,0.03160694288913779,0.03160694288913779,3.121466943412088e-05,0.00022310769418254495,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.2401285837725538,False,0.0195822755494552
total_burden_rate_within_suite_q25_q75,11798,18797.0,0.25417241017387504,-0.052463605823068304,0.052463605823068304,0.0017836712067946792,0.001326212310232222,0.2872340425531915,0.23684210526315788,higher_in_low_burden,0.42421861141663375,False,0.01953798623584002
total_burden_rate_within_suite_q25_q75,9876,17296.5,0.03349852233838622,0.0315509518477044,0.0315509518477044,2.5059704057639465e-05,0.00020352978026494384,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24118161983097608,False,0.01948762816273512
total_burden_rate_within_suite_q25_q75,150,17297.5,0.03381418189295372,0.03149496080627101,0.03149496080627101,2.1460939024109393e-05,0.00014979335537645966,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24149053355146913,False,0.019435536816279048
total_burden_rate_within_suite_q25_q75,466,16945.0,0.15708107829606066,0.051231802911534174,0.051231802911534174,0.0006718517979606986,0.0010154609335586429,0.11702127659574468,0.16842105263157894,higher_in_high_burden,0.4193104532023432,False,0.019338177172673828
total_burden_rate_within_suite_q25_q75,13967,18615.0,0.06707158648932131,-0.042273236282194926,0.042273236282194926,0.0005336289177648723,0.00016889011021703482,0.07446808510638298,0.031578947368421054,higher_in_low_burden,0.34888363790708654,False,0.019332370959682054
total_burden_rate_within_suite_q25_q75,4209,17299.5,0.03445313678627076,0.03138297872340423,0.03138297872340423,2.287114693899639e-05,0.00016114693426061422,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24356490594776659,False,0.01924985740667798
total_burden_rate_within_suite_q25_q75,12975,17299.5,0.03445313678627076,0.03138297872340423,0.03138297872340423,2.5242832634830847e-05,0.00027291939477436244,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24356490594776659,False,0.01924985740667798
total_burden_rate_within_suite_q25_q75,7831,17299.5,0.03445313678627076,0.03138297872340423,0.03138297872340423,2.7401762054068968e-05,0.0001783822081051767,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24356490594776659,False,0.01924985740667798
total_burden_rate_within_suite_q25_q75,4976,17299.5,0.03445313678627076,0.03138297872340423,0.03138297872340423,3.0581093596993014e-05,0.000179565729922615,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.24356490594776659,False,0.01924985740667798
total_burden_rate_within_suite_q25_q75,10364,17300.5,0.03477646390706973,0.03132698768197084,0.03132698768197084,4.9500518798595294e-05,0.00023812326253391802,0.005319148936170213,0.03684210526315789,higher_in_high_burden,0.2451684794734739,False,0.01912623390311546
total_burden_rate_within_suite_q25_q75,10931,16947.0,0.20991138012321886,0.051119820828667395,0.051119820828667395,0.0013189025921747088,0.0022547526750713587,0.1702127659574468,0.21052631578947367,higher_in_high_burden,0.42421861141663375,False,0.01903754688721658
total_burden_rate_within_suite_q25_q75,8206,17209.0,0.052388219328131126,0.03645016797312428,0.03645016797312428,7.468579860869795e-05,0.00023398375196848065,0.015957446808510637,0.05263157894736842,higher_in_high_burden,0.30068369339509815,False,0.019022982676517912
total_burden_rate_within_suite_q25_q75,9515,17114.0,0.07039652652194779,0.04176931690929453,0.04176931690929453,0.00023425750259775668,0.0005428722943179309,0.031914893617021274,0.07368421052631578,higher_in_high_burden,0.3504359799607671,False,0.01902138395909538
total_burden_rate_within_suite_q25_q75,1313,18758.0,0.1174936347427637,-0.05027995520716688,0.05027995520716688,0.0009346915758214891,0.00048793680616654456,0.13297872340425532,0.08421052631578947,higher_in_low_burden,0.4193104532023432,False,0.018978888635039454
total_burden_rate_within_suite_q25_q75,12370,18764.0,0.3068626195747721,-0.050615901455767,0.050615901455767,0.002663144376128912,0.0025367350317537785,0.35106382978723405,0.3,higher_in_low_burden,0.42421861141663375,False,0.018849882131482767
total_burden_rate_within_suite_q25_q75,6561,18757.0,0.25640798932319897,-0.05022396416573338,0.05022396416573338,0.0030796683859080076,0.0022321438882499933,0.2553191489361702,0.21578947368421053,higher_in_low_burden,0.42421861141663375,False,0.018703920654800924
total_burden_rate_within_suite_q25_q75,1924,17186.0,0.060813988831519825,0.0377379619260918,0.0377379619260918,9.105866774916649e-05,0.0002907532616518438,0.02127659574468085,0.05789473684210526,higher_in_high_burden,0.32013126173615175,False,0.018667909844471052
total_burden_rate_within_suite_q25_q75,12998,18743.0,0.1395935810003123,-0.04944008958566637,0.04944008958566637,0.0008521049749106169,0.0005234957789070904,0.14361702127659576,0.09473684210526316,higher_in_low_burden,0.4193104532023432,False,0.018661869337126786
total_burden_rate_within_suite_q25_q75,3645,18742.0,0.12417719309186272,-0.04938409854423287,0.04938409854423287,0.0010140364756807685,0.0005931316409260035,0.13297872340425532,0.08421052631578947,higher_in_low_burden,0.4193104532023432,False,0.01864073471726589
total_burden_rate_within_suite_q25_q75,3233,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00015390533371828496,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,7394,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00012190223787911236,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,15921,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00011669439118122682,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,1181,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00014132911746855825,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,9894,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00014244226622395217,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,7851,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00010600533278193325,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
total_burden_rate_within_suite_q25_q75,13515,18335.0,0.0239763093717632,-0.02659574468085113,0.02659574468085113,0.00014204021135810763,0.0,0.026595744680851064,0.0,higher_in_low_burden,0.19987854866004115,False,0.01859664395419257
