trial,n,top20_auroc,top20_pr_auc,welch_fdr_significant_count,max_abs_train_effect,selected_features
489,376,0.7707956088727931,0.8079142326308693,326,0.018650860411729246,"f1369,f3236,f6638,f9712,f3504,f1215,f4135,f13874,f13576,f11836,f12441,f11058,f11644,f15198,f827,f665,f5678,f1219,f13898,f4932"
490,376,0.7859325486645542,0.8015269055548994,362,0.018645153851545533,"f9712,f1369,f3504,f13874,f1215,f3236,f665,f6638,f11836,f4135,f13576,f12441,f15198,f11058,f5678,f7060,f11644,f11738,f2830,f827"
491,376,0.7554747623358985,0.7887301294312734,361,0.018725499614795763,"f1369,f3236,f665,f3504,f6638,f9712,f13576,f1215,f13874,f11836,f15198,f4135,f12441,f5678,f11058,f11644,f4867,f4932,f1219,f2830"
492,376,0.769550701674966,0.7830025621176888,350,0.018318600789148418,"f1369,f3236,f15198,f9712,f3504,f4932,f6638,f11836,f1215,f13874,f4135,f665,f13576,f5678,f12441,f11058,f11644,f1219,f4867,f2830"
493,376,0.7480336124943413,0.7514345627362444,329,0.01841788167787832,"f1369,f665,f6638,f9712,f1215,f3504,f4135,f3236,f15198,f13874,f13576,f11644,f11836,f12441,f4932,f1219,f5678,f4867,f11058,f7060"
494,376,0.7826080805794476,0.8025811005447421,353,0.019149419361170594,"f1369,f4932,f6638,f9712,f13874,f3504,f3236,f1215,f15198,f13576,f11644,f4135,f11836,f2830,f5678,f11058,f12441,f1219,f665,f827"
495,376,0.7410734495246719,0.7564470277815556,351,0.017789879016221498,"f6638,f665,f1369,f13576,f13874,f9712,f3236,f4135,f3504,f15198,f4932,f1215,f11836,f12441,f2830,f11644,f13898,f5678,f11058,f7060"
496,376,0.7820846536894521,0.7884852150801996,312,0.018152611761135917,"f15198,f1369,f9712,f665,f6638,f3504,f13576,f1215,f4135,f3236,f11836,f4867,f13874,f7060,f11644,f4932,f2830,f12441,f11058,f13898"
497,376,0.7540742417383431,0.741363732863664,339,0.01814756964016307,"f1369,f6638,f665,f3236,f11836,f9712,f4135,f3504,f4932,f1215,f15198,f13874,f13576,f5678,f11644,f11058,f12441,f7060,f4867,f827"
498,376,0.7870359891353553,0.7998592137865229,328,0.018438827073042993,"f1369,f6638,f665,f3236,f9712,f3504,f13874,f13576,f4135,f4867,f1215,f11836,f5678,f11058,f15198,f12441,f11738,f11644,f7060,f827"
499,376,0.7641325260298778,0.766447941309905,302,0.018285018466214845,"f1369,f6638,f13576,f665,f4135,f9712,f3236,f15198,f7060,f3504,f13874,f1215,f11836,f12441,f4867,f11644,f4932,f5678,f11058,f11738"
